id,sku,oem,nombre,descripcion,categoria_id,marca_repuesto_id,precio,precio_anterior,stock,garantia_meses,calificacion,numero_opiniones,destacado,ficha_tecnica
p-0412,PHI-AG0412,58101-1RAG0,Juego de bombillos halogenos Hyundai Accent / Kia Rio,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,147000,,94,6,4.4,93,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RAG0
p-0413,BOS-AG0413,1857858AG0,Juego de bombillos halogenos Ford Escape,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,bosch,79000,98000,132,6,4.8,92,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Ford Escape|Referencia OEM=1857858AG0
p-0414,PHI-AG0414,20911AG0,Juego de bombillos halogenos Chevrolet Captiva,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,106000,,121,6,4.1,72,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Chevrolet Captiva|Referencia OEM=20911AG0
p-0415,PHI-AG0415,04465-02AG0,Juego de bombillos halogenos Toyota Corolla / Toyota Yaris,Par de bombillos con 30 % mas de luz que un halogeno estandar. Luz blanca calida homologada.,electrico,philips,52000,,136,6,4.8,143,0,Cantidad=2 unidades|Voltaje=12 V|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02AG0
p-0416,SHE-AH0416,1848120AH0,Aceite sintetico 5W-30 API SP 4 L Ford Fiesta,Aceite 100 % sintetico con proteccion contra LSPI. Intervalos de cambio de hasta 10.000 km.,lubricantes,shell,255000,,138,0,4.1,132,0,Viscosidad=5W-30|Contenido=4 L|Base=100 % sintetica|Aplicacion=Ford Fiesta|Referencia OEM=1848120AH0
p-0417,MOB-AH0417,55810-61MAH0,Aceite sintetico 5W-30 API SP 4 L Suzuki Swift / Suzuki Vitara,Aceite 100 % sintetico con proteccion contra LSPI. Intervalos de cambio de hasta 10.000 km.,lubricantes,mobil,240000,,99,0,4.8,255,0,Viscosidad=5W-30|Contenido=4 L|Base=100 % sintetica|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MAH0
p-0418,CAS-AH0418,BHY1-33-28AH0,Aceite sintetico 5W-30 API SP 4 L Mazda Mazda 3 / Mazda Mazda 2,Aceite 100 % sintetico con proteccion contra LSPI. Intervalos de cambio de hasta 10.000 km.,lubricantes,castrol,224000,,45,0,4.3,78,0,Viscosidad=5W-30|Contenido=4 L|Base=100 % sintetica|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28AH0
p-0419,CAS-AH0419,5U0698151AH0,Aceite sintetico 5W-30 API SP 4 L Volkswagen Gol / Volkswagen Polo,Aceite 100 % sintetico con proteccion contra LSPI. Intervalos de cambio de hasta 10.000 km.,lubricantes,castrol,158000,,68,0,4.5,8,0,Viscosidad=5W-30|Contenido=4 L|Base=100 % sintetica|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151AH0
p-0420,CAS-AH0420,D1060-1HAH0,Aceite sintetico 5W-30 API SP 4 L Nissan Versa / Nissan March,Aceite 100 % sintetico con proteccion contra LSPI. Intervalos de cambio de hasta 10.000 km.,lubricantes,castrol,245000,,109,0,4.7,312,0,Viscosidad=5W-30|Contenido=4 L|Base=100 % sintetica|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HAH0
p-0421,VLV-AI0421,1857858AI0,Aceite semisintetico 10W-40 4 L Ford Escape,Tecnologia de doble accion que limpia los lodos existentes y evita que se vuelvan a formar.,lubricantes,valvoline,165000,,70,0,4.3,234,0,Viscosidad=10W-40|Contenido=4 L|Base=Semisintetica|Aplicacion=Ford Escape|Referencia OEM=1857858AI0
p-0422,SHE-AI0422,58302-B4AI0,Aceite semisintetico 10W-40 4 L Hyundai i10 / Kia Picanto,Tecnologia de doble accion que limpia los lodos existentes y evita que se vuelvan a formar.,lubricantes,shell,149000,,6,0,4.3,96,1,Viscosidad=10W-40|Contenido=4 L|Base=Semisintetica|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AI0
p-0423,SHE-AI0423,04465-02AI0,Aceite semisintetico 10W-40 4 L Toyota Corolla / Toyota Yaris,Tecnologia de doble accion que limpia los lodos existentes y evita que se vuelvan a formar.,lubricantes,shell,149000,,53,0,4.4,112,0,Viscosidad=10W-40|Contenido=4 L|Base=Semisintetica|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02AI0
p-0424,VLV-AI0424,42707AI0,Aceite semisintetico 10W-40 4 L Chevrolet Onix / Chevrolet Tracker,Tecnologia de doble accion que limpia los lodos existentes y evita que se vuelvan a formar.,lubricantes,valvoline,112000,127000,38,0,4.8,277,0,Viscosidad=10W-40|Contenido=4 L|Base=Semisintetica|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707AI0
p-0425,VLV-AI0425,95priorityAI0,Aceite semisintetico 10W-40 4 L Chevrolet Spark GT / Chevrolet Sail,Tecnologia de doble accion que limpia los lodos existentes y evita que se vuelvan a formar.,lubricantes,valvoline,95000,,17,0,4.3,78,0,Viscosidad=10W-40|Contenido=4 L|Base=Semisintetica|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityAI0
p-0426,MOB-AJ0426,410605AJ0,Aceite diesel 15W-40 CK-4 5 L Renault Logan / Renault Sandero,Formulado para motores diesel con filtro de particulas. Controla el hollin y protege los aros.,lubricantes,mobil,177000,,66,0,4.8,265,0,Viscosidad=15W-40|Contenido=5 L|Norma=API CK-4|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605AJ0
p-0427,VLV-AJ0427,1857858AJ0,Aceite diesel 15W-40 CK-4 5 L Ford Escape,Formulado para motores diesel con filtro de particulas. Controla el hollin y protege los aros.,lubricantes,valvoline,225000,,4,0,4.1,134,0,Viscosidad=15W-40|Contenido=5 L|Norma=API CK-4|Aplicacion=Ford Escape|Referencia OEM=1857858AJ0
p-0428,VLV-AJ0428,04465-0KAJ0,Aceite diesel 15W-40 CK-4 5 L Toyota Hilux / Ford Ranger,Formulado para motores diesel con filtro de particulas. Controla el hollin y protege los aros.,lubricantes,valvoline,282000,,107,0,4.2,262,0,Viscosidad=15W-40|Contenido=5 L|Norma=API CK-4|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KAJ0
p-0429,SHE-AJ0429,04465-02AJ0,Aceite diesel 15W-40 CK-4 5 L Toyota Corolla / Toyota Yaris,Formulado para motores diesel con filtro de particulas. Controla el hollin y protege los aros.,lubricantes,shell,212000,259000,27,0,4.9,212,0,Viscosidad=15W-40|Contenido=5 L|Norma=API CK-4|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02AJ0
p-0430,SHE-AK0430,58101-D3AK0,Refrigerante organico listo para usar 4 L Hyundai Tucson / Kia Sportage,"Refrigerante organico de larga duracion, listo para usar. Protege contra corrosion hasta 5 anos.",lubricantes,shell,97000,,3,0,4.3,278,0,Tipo=OAT|Contenido=4 L|Dilucion=Listo para usar|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3AK0
p-0431,VLV-AK0431,410609AK0,Refrigerante organico listo para usar 4 L Renault Kwid,"Refrigerante organico de larga duracion, listo para usar. Protege contra corrosion hasta 5 anos.",lubricantes,valvoline,71000,,3,0,4.1,75,0,Tipo=OAT|Contenido=4 L|Dilucion=Listo para usar|Aplicacion=Renault Kwid|Referencia OEM=410609AK0
p-0432,LQM-AK0432,BHY1-33-28AK0,Refrigerante organico listo para usar 4 L Mazda Mazda 3 / Mazda Mazda 2,"Refrigerante organico de larga duracion, listo para usar. Protege contra corrosion hasta 5 anos.",lubricantes,liquimoly,81000,94000,47,0,4.3,216,0,Tipo=OAT|Contenido=4 L|Dilucion=Listo para usar|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28AK0
p-0433,LQM-AK0433,410601AK0,Refrigerante organico listo para usar 4 L Renault Duster,"Refrigerante organico de larga duracion, listo para usar. Protege contra corrosion hasta 5 anos.",lubricantes,liquimoly,52000,60000,98,0,4.5,248,0,Tipo=OAT|Contenido=4 L|Dilucion=Listo para usar|Aplicacion=Renault Duster|Referencia OEM=410601AK0
p-0434,LQM-AL0434,42707AL0,Aceite de caja 75W-90 GL-5 1 L Chevrolet Onix / Chevrolet Tracker,Lubricante de engranajes de presion extrema. Mejora el cambio de marchas en frio y reduce el ruido.,lubricantes,liquimoly,85000,,3,0,4.4,44,0,Viscosidad=75W-90|Norma=API GL-5|Contenido=1 L|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707AL0
p-0435,CAS-AL0435,1848120AL0,Aceite de caja 75W-90 GL-5 1 L Ford Fiesta,Lubricante de engranajes de presion extrema. Mejora el cambio de marchas en frio y reduce el ruido.,lubricantes,castrol,72000,,76,0,4.8,231,0,Viscosidad=75W-90|Norma=API GL-5|Contenido=1 L|Aplicacion=Ford Fiesta|Referencia OEM=1848120AL0
p-0436,CAS-AL0436,58101-1RAL0,Aceite de caja 75W-90 GL-5 1 L Hyundai Accent / Kia Rio,Lubricante de engranajes de presion extrema. Mejora el cambio de marchas en frio y reduce el ruido.,lubricantes,castrol,43000,53000,73,0,4.7,285,0,Viscosidad=75W-90|Norma=API GL-5|Contenido=1 L|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RAL0
p-0437,CAS-AL0437,58302-B4AL0,Aceite de caja 75W-90 GL-5 1 L Hyundai i10 / Kia Picanto,Lubricante de engranajes de presion extrema. Mejora el cambio de marchas en frio y reduce el ruido.,lubricantes,castrol,87000,,76,0,4.8,179,0,Viscosidad=75W-90|Norma=API GL-5|Contenido=1 L|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AL0
p-0438,CAS-AM0438,58101-D3AM0,Limpiador de inyectores 300 ml Hyundai Tucson / Kia Sportage,Aditivo que disuelve depositos en inyectores y valvulas. Se agrega al tanque cada 2.000 km.,lubricantes,castrol,73000,,9,0,4.2,199,0,Contenido=300 ml|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3AM0
p-0439,VLV-AM0439,58302-B4AM0,Limpiador de inyectores 300 ml Hyundai i10 / Kia Picanto,Aditivo que disuelve depositos en inyectores y valvulas. Se agrega al tanque cada 2.000 km.,lubricantes,valvoline,53000,,2,0,4.7,33,0,Contenido=300 ml|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4AM0
p-0440,VLV-AM0440,1857858AM0,Limpiador de inyectores 300 ml Ford Escape,Aditivo que disuelve depositos en inyectores y valvulas. Se agrega al tanque cada 2.000 km.,lubricantes,valvoline,63000,77000,75,0,4.4,144,0,Contenido=300 ml|Aplicacion=Ford Escape|Referencia OEM=1857858AM0
p-0441,VLV-AM0441,1848120AM0,Limpiador de inyectores 300 ml Ford Fiesta,Aditivo que disuelve depositos en inyectores y valvulas. Se agrega al tanque cada 2.000 km.,lubricantes,valvoline,33000,,0,0,4.1,72,0,Contenido=300 ml|Aplicacion=Ford Fiesta|Referencia OEM=1848120AM0
